*****
Patient: *id_1*
Time: *12-13-58-15-01-2016*
-----
Time;Position;Rotation.X;Rotation.Y;Focus;FPS;Input;
345.7197;(-585.9625, 101.2524, -366.6406);177.1744;354.9717;[no object in focus];59.8412;;
345.7694;(-585.9233, 101.2524, -367.1790);177.1316;354.9717;[no object in focus];59.9666;;
345.8193;(-585.8609, 101.2524, -367.9864);177.1168;354.9717;[no object in focus];59.9982;;
345.8695;(-585.8151, 101.2524, -368.5242);177.1117;354.9717;[no object in focus];59.9807;;
345.9195;(-585.7438, 101.2524, -369.3308);177.1100;354.9717;[no object in focus];59.9919;;
345.9694;(-585.6917, 101.2524, -369.8680);177.1094;354.9717;[no object in focus];60.0187;;
346.0200;(-585.6139, 101.2524, -370.6739);177.1092;354.9717;[no object in focus];59.8553;;
346.0702;(-585.5577, 101.2524, -371.2106);177.1091;354.9717;[no object in focus];59.8544;;
346.1199;(-585.4647, 101.2524, -372.0147);177.1091;354.9717;[no object in focus];59.9212;;
346.1703;(-585.3969, 101.2524, -372.5500);177.1091;354.9717;[no object in focus];59.8028;;
346.2202;(-585.2880, 101.2524, -373.3519);177.1091;354.9717;[no object in focus];59.9002;;
346.2703;(-585.2120, 101.2524, -373.8861);177.1091;354.9717;[no object in focus];59.8856;;
346.3204;(-585.0955, 101.2524, -374.6872);177.1091;354.9717;[no object in focus];59.8933;;
346.3703;(-585.0131, 101.2524, -375.2206);177.1091;354.9717;[no object in focus];59.9856;;
346.4205;(-584.8840, 101.2524, -376.0197);177.1091;354.9717;[no object in focus];59.8995;;
346.4707;(-584.7947, 101.2524, -376.5520);176.7048;354.9717;[no object in focus];59.8725;;
346.5208;(-584.6227, 101.2524, -377.3417);174.2619;354.9717;[no object in focus];59.8444;;
346.5711;(-584.4651, 101.2524, -377.8560);172.7601;354.9717;[no object in focus];59.8062;;
346.6209;(-584.1934, 101.2524, -378.6149);172.2502;354.9717;[no object in focus];59.8981;;
346.6711;(-583.9952, 101.2524, -379.1145);172.0733;354.9717;[no object in focus];59.8314;;
346.7208;(-583.6806, 101.2524, -379.8569);172.0135;354.9717;[no object in focus];59.9461;;
346.7709;(-583.4637, 101.2524, -380.3492);171.9928;354.9717;[no object in focus];59.9332;;
346.8207;(-583.1285, 101.2524, -381.0837);171.9857;354.9717;[no object in focus];60.0337;;
346.8713;(-582.8995, 101.2524, -381.5712);171.9832;354.9717;[no object in focus];59.8450;;
346.9211;(-582.5516, 101.2524, -382.3008);171.9824;354.9717;[no object in focus];59.9417;;
346.9716;(-582.3171, 101.2524, -382.7862);171.9821;354.9717;[no object in focus];59.8119;;
347.0211;(-581.9653, 101.2524, -383.5147);171.9820;354.9717;[no object in focus];59.9756;;
347.0712;(-581.7316, 101.2524, -384.0009);171.9820;354.9717;[no object in focus];60.0328;;
347.1215;(-581.3833, 101.2524, -384.7314);173.0762;354.9717;[no object in focus];59.9056;;
347.1719;(-581.1789, 101.2524, -385.2308);179.5214;354.9717;[no object in focus];59.7768;;
347.2219;(-580.9652, 101.2524, -386.0108);189.5642;354.9717;[no object in focus];59.8222;;
347.2723;(-580.9197, 101.2524, -386.5475);200.9512;354.9717;[no object in focus];59.7257;;
347.3220;(-580.9962, 101.2524, -387.3531);206.7635;354.9717;[no object in focus];59.8733;;
347.3719;(-581.0858, 101.2524, -387.8854);208.7787;354.9717;[no object in focus];59.9291;;
347.4220;(-581.2376, 101.2524, -388.6808);209.4727;354.9717;[no object in focus];59.9429;;
347.4717;(-581.3417, 101.2524, -389.2105);209.7095;354.9717;[no object in focus];60.0448;;
347.5219;(-581.4977, 101.2524, -390.0052);209.7917;354.9717;[no object in focus];59.9806;;
347.5720;(-581.6023, 101.2524, -390.5349);209.8197;354.9717;[no object in focus];59.9618;;
347.6222;(-581.7584, 101.2524, -391.3295);209.8293;354.9717;[no object in focus];59.9314;;
347.6721;(-581.8624, 101.2524, -391.8593);209.8326;354.9717;[no object in focus];59.9814;;
347.7223;(-582.0186, 101.2524, -392.6540);209.8337;354.9717;[no object in focus];59.9221;;
347.7723;(-582.1261, 101.2524, -393.1830);210.6602;354.9717;[no object in focus];59.9062;;
347.8227;(-582.3727, 101.2524, -393.9419);217.3828;354.9717;[no object in focus];59.8160;;
347.8722;(-582.6644, 101.2524, -394.3427);224.2278;354.9717;[no object in focus];60.0134;;
347.9223;(-583.2289, 101.2524, -394.7732);226.6230;354.9717;[no object in focus];60.0117;;
347.9733;(-583.6500, 101.2524, -394.9800);227.4513;354.9717;[no object in focus];59.7195;;
348.0236;(-584.3251, 101.2524, -395.2051);227.7276;354.9717;[no object in focus];59.6744;;
348.0724;(-584.7964, 101.2524, -395.3126);227.8193;354.9717;[no object in focus];60.1593;;
348.1225;(-585.5200, 101.2524, -395.4461);227.8525;354.9717;[no object in focus];60.0463;;
348.1725;(-585.9872, 101.2524, -395.5876);227.8638;354.9717;[no object in focus];60.0519;;
348.2225;(-586.6650, 101.2524, -395.8759);227.8676;354.9717;[no object in focus];60.0150;;
348.2727;(-587.1049, 101.2524, -396.1078);227.8690;354.9717;[no object in focus];59.9522;;
348.3226;(-587.7512, 101.2524, -396.5006);227.8694;354.9717;[no object in focus];60.0217;;
348.3730;(-588.1749, 101.2524, -396.7858);227.8696;354.9717;[no object in focus];59.8942;;
348.4230;(-588.8025, 101.2524, -397.2402);227.8696;354.9717;[no object in focus];59.8986;;
348.4729;(-589.2167, 101.2524, -397.5570);227.8696;354.9717;[no object in focus];59.9957;;
348.5234;(-589.8333, 101.2524, -398.0479);227.8696;354.9717;[no object in focus];59.8683;;
348.5731;(-590.2419, 101.2524, -398.3832);227.8697;354.9717;[no object in focus];59.9756;;
348.6234;(-590.8520, 101.2524, -398.8956);227.8697;354.9717;[no object in focus];59.8660;;
348.6745;(-591.2567, 101.2524, -399.2426);227.8697;354.9717;[no object in focus];59.9039;;
348.7240;(-591.8401, 101.2524, -399.7884);227.8697;354.9717;[no object in focus];59.7875;;
348.7738;(-592.1978, 101.2524, -400.1781);227.8697;354.9717;[no object in focus];59.8609;;
348.8235;(-592.6732, 101.2524, -400.8037);227.8697;354.9717;[no object in focus];59.9634;;
348.8737;(-592.9514, 101.2524, -401.2444);227.8697;354.9717;[no object in focus];59.8664;;
348.9238;(-593.3176, 101.2524, -401.9342);227.8697;354.9717;[no object in focus];59.8918;;
348.9739;(-593.5364, 101.2524, -402.4086);227.8697;354.9717;[no object in focus];59.8887;;
349.0239;(-593.8519, 101.2524, -403.1319);227.8697;354.9717;[no object in focus];59.9914;;
349.0740;(-594.0609, 101.2524, -403.6181);227.8697;354.9717;[no object in focus];59.8794;;
349.1237;(-594.3963, 101.2524, -404.3393);227.8697;354.9717;[no object in focus];60.0373;;
349.1740;(-594.6563, 101.2524, -404.7970);227.8697;354.9717;[no object in focus];59.9638;;
349.2240;(-595.0946, 101.2524, -405.4506);227.8697;354.9717;[no object in focus];59.9638;;
349.2741;(-595.4121, 101.2524, -405.8692);227.8697;354.9717;[no object in focus];59.9386;;
349.3242;(-595.9169, 101.2524, -406.4777);227.8697;354.9717;[no object in focus];59.9180;;
349.3745;(-596.2684, 101.2524, -406.8732);227.8697;354.9717;[no object in focus];59.8461;;
349.4244;(-596.8124, 101.2524, -407.4550);227.8697;354.9717;[no object in focus];59.9300;;
349.4747;(-597.1840, 101.2524, -407.8369);227.8697;354.9717;[no object in focus];59.8519;;
349.5245;(-597.7513, 101.2524, -408.4030);227.8697;354.9717;[no object in focus];59.9241;;
349.5753;(-598.1346, 101.2524, -408.7768);227.8697;354.9717;[no object in focus];59.8291;;
349.6246;(-598.7156, 101.2524, -409.3336);227.8697;354.9717;[no object in focus];59.9576;;
349.6748;(-599.1060, 101.2524, -409.7026);227.8697;354.9717;[no object in focus];59.9172;;
349.7247;(-599.6950, 101.2524, -410.2539);227.8697;354.9717;[no object in focus];59.9928;;
349.7745;(-600.0895, 101.2524, -410.6202);227.8697;354.9717;[no object in focus];59.8638;;
349.8247;(-600.6833, 101.2524, -411.1683);227.8697;354.9717;[no object in focus];60.0295;;
349.8745;(-601.0802, 101.2524, -411.5329);227.8697;354.9717;[no object in focus];59.9377;;
349.9249;(-601.6769, 101.2524, -412.0790);227.8697;354.9717;[no object in focus];60.0118;;
349.9747;(-602.0753, 101.2524, -412.4427);227.8697;354.9717;[no object in focus];59.9201;;
350.0255;(-602.6736, 101.2524, -412.9877);227.8697;354.9717;[no object in focus];59.8690;;
350.0746;(-603.0729, 101.2524, -413.3507);227.8697;354.9717;[no object in focus];59.9875;;
350.1255;(-603.6722, 101.2524, -413.8951);227.8697;354.9717;[no object in focus];59.9098;;
350.1785;(-604.2518, 101.2524, -414.4210);227.8697;354.9717;[no object in focus];59.9551;;
350.2257;(-604.5595, 101.2524, -414.7001);227.8697;354.9717;[no object in focus];59.9803;;
350.2749;(-604.8087, 101.2524, -414.9262);227.8697;354.9717;[no object in focus];60.0494;;
350.3257;(-605.0966, 101.2524, -415.1873);227.8697;354.9717;[no object in focus];59.9981;;
350.3757;(-605.2438, 101.2524, -415.3208);227.8697;354.9717;[no object in focus];59.7940;;
350.4258;(-605.4138, 101.2524, -415.4751);227.8697;354.9717;[no object in focus];59.9866;;
350.4753;(-605.5006, 101.2524, -415.5539);227.8697;354.9717;[no object in focus];59.9472;;
350.5266;(-605.6010, 101.2524, -415.6450);227.8697;354.9717;[no object in focus];59.7607;;
350.5759;(-605.6523, 101.2524, -415.6915);227.8697;354.9717;[no object in focus];59.8117;;
350.6262;(-605.7115, 101.2524, -415.7453);227.8697;354.9717;[no object in focus];59.9584;;
350.6760;(-605.7418, 101.2524, -415.7728);227.8697;354.9717;[no object in focus];59.8234;;
350.7263;(-605.7418, 101.2524, -415.7728);227.8697;354.9717;[no object in focus];59.9393;;
350.7761;(-605.7418, 101.2524, -415.7728);227.8697;354.9717;[no object in focus];59.8689;;
350.8267;(-605.7418, 101.2524, -415.7728);227.8697;354.9717;[no object in focus];59.8439;;
350.8760;(-605.7418, 101.2524, -415.7728);227.8697;354.9717;[no object in focus];59.9427;;
350.9266;(-605.7418, 101.2524, -415.7728);227.8697;354.9717;[no object in focus];59.9254;;
350.9760;(-605.7418, 101.2524, -415.7728);227.8697;354.9717;[no object in focus];60.0010;;
351.0269;(-605.7418, 101.2524, -415.7728);227.8697;354.9717;[no object in focus];59.9160;;
351.0764;(-605.7418, 101.2524, -415.7728);227.8697;354.9717;[no object in focus];59.9083;;
351.1268;(-605.7418, 101.2524, -415.7728);227.8751;354.9717;[no object in focus];60.0042;;
351.1765;(-605.7418, 101.2524, -415.7728);226.6766;354.9717;[no object in focus];59.9157;;
351.2273;(-605.7418, 101.2524, -415.7728);218.9273;354.9717;[no object in focus];59.8296;;
351.2769;(-605.7418, 101.2524, -415.7728);208.4606;354.9717;[no object in focus];59.8745;;
351.3337;(-605.7418, 101.2524, -415.7728);195.5608;354.9717;[no object in focus];57.7508;;
351.3776;(-605.7418, 101.2524, -415.7728);185.3794;354.9717;[no object in focus];60.0356;;
351.4276;(-605.7418, 101.2524, -415.7728);173.3877;354.9717;[no object in focus];60.1899;;
351.4781;(-605.7418, 101.2524, -415.7728);165.3074;354.9717;[no object in focus];60.1302;;
351.5297;(-605.7418, 101.2524, -415.7728);148.9577;354.9717;[no object in focus];59.5211;;
351.5831;(-605.7418, 101.2524, -415.7728);140.7054;354.9717;[no object in focus];58.9921;;
351.6215;(-605.7418, 101.2524, -415.7728);127.8487;354.9717;[no object in focus];57.1542;;
351.6921;(-605.7418, 101.2524, -415.7728);119.9078;354.9717;[no object in focus];51.4610;;
351.7254;(-605.7418, 101.2524, -415.7728);110.8255;354.9717;[no object in focus];45.3194;;
351.7921;(-605.7418, 101.2524, -415.7728);106.7082;354.9717;[no object in focus];43.1922;;
351.8258;(-605.7418, 101.2524, -415.7728);98.5428;354.9717;[no object in focus];39.7406;;
351.8926;(-605.7418, 101.2524, -415.7728);94.4549;354.9717;[no object in focus];38.3798;;
351.9271;(-605.7418, 101.2524, -415.7728);92.2814;354.9717;[no object in focus];36.3723;;
351.9928;(-605.7418, 101.2524, -415.7728);92.0402;354.9717;[no object in focus];35.6053;;
352.0271;(-605.7418, 101.2524, -415.7728);91.9060;354.9717;[no object in focus];34.3947;;
352.0945;(-605.7418, 101.2524, -415.7728);91.8900;354.9717;[no object in focus];33.7434;;
352.1284;(-605.7418, 101.2524, -415.7728);91.8819;354.9717;[no object in focus];32.9682;;
352.1947;(-605.7418, 101.2524, -415.7728);91.8809;354.9717;[no object in focus];32.6329;;
352.2283;(-605.7418, 101.2524, -415.7728);86.1854;354.9717;[no object in focus];32.1378;;
352.2957;(-605.7418, 101.2524, -415.7728);82.3500;354.9717;[no object in focus];31.8637;;
352.3296;(-605.7418, 101.2524, -415.7728);80.2599;354.9717;[no object in focus];31.4208;;
352.3959;(-605.7418, 101.2524, -415.7728);80.0278;354.9717;[no object in focus];31.2103;;
352.4301;(-605.7418, 101.2524, -415.7728);79.9040;354.9717;[no object in focus];30.9805;;
352.4962;(-605.7418, 101.2524, -415.7728);79.8896;354.9717;[no object in focus];30.8404;;
352.5312;(-605.7418, 101.2524, -415.7728);74.5582;354.9717;[no object in focus];30.6260;;
352.5996;(-605.7418, 101.2524, -415.7728);70.6639;354.9717;[no object in focus];30.3627;;
352.6342;(-605.7418, 101.2524, -415.7728);65.4422;354.9717;[no object in focus];30.2751;;
352.6852;(-605.7418, 101.2524, -415.7728);65.4422;354.9717;[no object in focus];30.2751;;
352.7512;(-605.7418, 101.2524, -415.7728);64.4891;354.9717;[no object in focus];28.9286;;
352.7868;(-605.7418, 101.2524, -415.7728);64.4717;354.9717;[no object in focus];28.9086;;
352.8493;(-605.7418, 101.2524, -415.7728);64.4630;354.9717;[no object in focus];29.1653;;
352.8834;(-605.7418, 101.2524, -415.7728);64.4620;354.9717;[no object in focus];29.3272;;
352.9206;(-605.7418, 101.2524, -415.7728);59.5642;354.9717;[no object in focus];29.1190;;
352.9724;(-605.7418, 101.2524, -415.7728);56.2657;354.9717;[no object in focus];27.7126;;
353.0214;(-605.7418, 101.2524, -415.7728);56.0548;354.9717;[no object in focus];26.7839;;
353.0732;(-605.7418, 101.2524, -415.7728);56.0264;354.9717;[no object in focus];25.7588;;
353.1225;(-605.7418, 101.2524, -415.7728);56.0248;354.9717;[no object in focus];25.0945;;
353.1717;(-605.7418, 101.2524, -415.7728);56.0246;354.9717;[no object in focus];24.5048;;
353.2224;(-605.7418, 101.2524, -415.7728);56.0246;354.9717;[no object in focus];23.9438;;
353.2725;(-605.7418, 101.2524, -415.7728);56.0246;354.9717;[no object in focus];23.4568;;
353.3235;(-605.7418, 101.2524, -415.7728);56.0246;354.9717;[no object in focus];23.0354;;
353.3729;(-605.7418, 101.2524, -415.7728);56.0246;354.9717;[no object in focus];22.6945;;
353.4234;(-605.7418, 101.2524, -415.7728);59.6373;354.9717;[no object in focus];22.3841;;
353.4737;(-605.7418, 101.2524, -415.7728);61.3304;354.9717;[no object in focus];22.1055;;
353.5194;(-605.7418, 101.2524, -415.7728);61.4757;354.9717;[no object in focus];22.0831;;
353.5854;(-605.7418, 101.2524, -415.7728);61.4954;354.9717;[no object in focus];22.6037;;
353.6204;(-605.7418, 101.2524, -415.7728);61.5052;354.9717;[no object in focus];23.7148;;
353.6866;(-605.7418, 101.2524, -415.7728);61.5063;354.9717;[no object in focus];24.2562;;
353.7205;(-605.7418, 101.2524, -415.7728);63.9112;354.9717;[no object in focus];25.1308;;
353.7851;(-605.7418, 101.2524, -415.7728);67.0577;354.9717;[no object in focus];25.6830;;
353.8506;(-605.7418, 101.2524, -415.7728);69.1139;354.9717;[no object in focus];26.4131;;
353.8865;(-605.7418, 101.2524, -415.7728);69.3460;354.9717;[no object in focus];26.7708;;
353.9354;(-605.7418, 101.2524, -415.7728);69.4995;354.9717;[no object in focus];26.0974;;
353.9688;(-605.7418, 101.2524, -415.7728);69.5041;354.9717;[no object in focus];26.4417;;
354.0349;(-605.7418, 101.2524, -415.7728);69.5066;354.9717;[no object in focus];27.0587;;
354.0703;(-605.7418, 101.2524, -415.7728);69.5069;354.9717;[no object in focus];27.2048;;
354.1358;(-605.7418, 101.2524, -415.7728);69.5070;354.9717;[no object in focus];27.7471;;
354.1693;(-605.7418, 101.2524, -415.7728);69.5070;354.9717;[no object in focus];27.9646;;
354.2365;(-605.7418, 101.2524, -415.7728);69.5071;354.9717;[no object in focus];28.2698;;
354.2701;(-605.7418, 101.2524, -415.7728);69.5071;354.9717;[no object in focus];28.4386;;
354.3361;(-605.7418, 101.2524, -415.7728);69.5071;354.9717;[no object in focus];28.7400;;
354.3696;(-605.7418, 101.2524, -415.7728);69.5071;354.9717;[no object in focus];28.8820;;
354.4356;(-605.7418, 101.2524, -415.7728);69.5071;354.9717;[no object in focus];29.1089;;
354.4698;(-605.7418, 101.2524, -415.7728);69.5071;354.9717;[no object in focus];29.1603;;
354.5363;(-605.7418, 101.2524, -415.7728);69.5071;354.9717;[no object in focus];29.2971;;
354.5705;(-605.7418, 101.2524, -415.7728);69.5071;354.9717;[no object in focus];29.3221;;
354.6362;(-605.7418, 101.2524, -415.7728);69.5071;354.9717;[no object in focus];29.4905;;
354.6706;(-605.7418, 101.2524, -415.7728);69.5071;354.9717;[no object in focus];29.4967;;
354.7366;(-605.7418, 101.2524, -415.7728);69.5071;354.9717;[no object in focus];29.5981;;
354.7701;(-605.7418, 101.2524, -415.7728);69.5071;354.9717;[no object in focus];29.6494;;
354.8365;(-605.7418, 101.2524, -415.7728);69.5071;354.9717;[no object in focus];29.7202;;
354.8708;(-605.7418, 101.2524, -415.7728);69.5071;354.9717;[no object in focus];29.6942;;
354.9366;(-605.7418, 101.2524, -415.7728);69.5071;354.9717;[no object in focus];29.7923;;
354.9715;(-605.7418, 101.2524, -415.7728);69.5071;354.9717;[no object in focus];29.7226;;
355.0368;(-605.7418, 101.2524, -415.7728);69.5071;354.9717;[no object in focus];29.8359;;
355.0712;(-605.7418, 101.2524, -415.7728);69.5071;354.9717;[no object in focus];29.8048;;
355.1369;(-605.7418, 101.2524, -415.7728);69.5071;354.9717;[no object in focus];29.8795;;
355.1714;(-605.7418, 101.2524, -415.7728);69.5071;354.9717;[no object in focus];29.8255;;
355.2370;(-605.7418, 101.2524, -415.7728);69.5071;354.9717;[no object in focus];29.9206;;
355.2716;(-605.7418, 101.2524, -415.7728);69.5071;354.9717;[no object in focus];29.8540;;
355.3378;(-605.7418, 101.2524, -415.7728);69.5071;354.9717;[no object in focus];29.8827;;
355.3711;(-605.7418, 101.2524, -415.7728);69.5071;354.9717;[no object in focus];29.9301;;
355.4375;(-605.7418, 101.2524, -415.7728);69.5071;354.9717;[no object in focus];29.9431;;
355.4714;(-605.7418, 101.2524, -415.7728);69.5071;354.9717;[no object in focus];29.9282;;
355.5378;(-605.7418, 101.2524, -415.7728);69.5071;354.9717;[no object in focus];29.9365;;
355.5720;(-605.7418, 101.2524, -415.7728);69.5071;354.9717;[no object in focus];29.8900;;
355.6370;(-605.7418, 101.2524, -415.7728);69.5159;354.9717;[no object in focus];30.0396;;
355.6715;(-605.7418, 101.2524, -415.7728);69.5170;354.9717;[no object in focus];29.9545;;
355.7371;(-605.7418, 101.2524, -415.7728);69.5176;354.9717;[no object in focus];30.0272;;
355.7708;(-605.7418, 101.2524, -415.7728);69.5177;354.9717;[no object in focus];30.0312;;
355.8378;(-605.7418, 101.2524, -415.7728);67.7748;354.9717;[no object in focus];29.9590;;
355.8715;(-605.7418, 101.2524, -415.7728);67.3211;354.9717;[no object in focus];29.9670;;
355.9544;(-605.7418, 101.2524, -415.7728);67.1343;354.9717;[no object in focus];29.8940;;
355.9878;(-605.7418, 101.2524, -415.7728);67.0305;354.9717;[no object in focus];28.5329;;
356.0213;(-605.7418, 101.2524, -415.7728);67.0197;354.9717;[no object in focus];28.8370;;
356.0881;(-605.7418, 101.2524, -415.7728);67.0184;354.9717;[no object in focus];28.9392;;
356.1216;(-605.7418, 101.2524, -415.7728);67.0240;354.9717;[no object in focus];29.1309;;
356.1883;(-605.7418, 101.2524, -415.7728);67.0265;354.9717;[no object in focus];29.2260;;
356.2223;(-605.7418, 101.2524, -415.7728);67.0280;354.9717;[no object in focus];29.3144;;
356.2879;(-605.7418, 101.2524, -415.7728);67.0281;354.9717;[no object in focus];29.4080;;
356.3224;(-605.7418, 101.2524, -415.7728);67.0282;356.1558;[no object in focus];29.4857;;
356.3885;(-605.7418, 101.2524, -415.7728);67.0282;356.2886;[no object in focus];29.5307;;
356.4228;(-605.7418, 101.2524, -415.7728);67.0282;356.3629;[no object in focus];29.5752;;
356.4899;(-605.7418, 101.2524, -415.7728);67.0282;356.3709;[no object in focus];29.7146;;
356.5229;(-605.7418, 101.2524, -415.7728);67.0282;356.3758;[no object in focus];29.6911;;
356.5899;(-605.7418, 101.2524, -415.7728);67.0282;356.3763;[no object in focus];29.6853;;
356.6224;(-605.7418, 101.2524, -415.7728);67.0282;356.3766;[no object in focus];29.8033;;
356.6892;(-605.7418, 101.2524, -415.7728);67.0282;356.3766;[no object in focus];29.8070;;
356.7227;(-605.7418, 101.2524, -415.7728);67.0282;356.3767;[no object in focus];29.8394;;
356.7892;(-605.7418, 101.2524, -415.7728);67.0282;356.3767;[no object in focus];29.8795;;
356.8238;(-605.7418, 101.2524, -415.7728);67.0282;356.3767;[no object in focus];29.7951;;
356.8896;(-605.7418, 101.2524, -415.7728);67.0282;356.3767;[no object in focus];29.8612;;
356.9236;(-605.7418, 101.2524, -415.7728);67.0282;356.3767;[no object in focus];29.8623;;
356.9899;(-605.7418, 101.2524, -415.7728);67.0282;356.3767;[no object in focus];29.9107;;
357.0234;(-605.7418, 101.2524, -415.7728);67.0282;356.3767;[no object in focus];29.9149;;
357.0898;(-605.7418, 101.2524, -415.7728);67.0282;356.3767;[no object in focus];29.9267;;
357.1232;(-605.7418, 101.2524, -415.7728);67.0282;356.3767;[no object in focus];29.9510;;
357.1902;(-605.7418, 101.2524, -415.7728);67.0282;356.3767;[no object in focus];29.9328;;
357.2233;(-605.7418, 101.2524, -415.7728);67.0282;356.3767;[no object in focus];29.9637;;
357.2900;(-605.7418, 101.2524, -415.7728);67.0282;356.3767;[no object in focus];29.9558;;
357.3251;(-605.7418, 101.2524, -415.7728);67.0282;356.3767;[no object in focus];29.8273;;
357.3904;(-605.7418, 101.2524, -415.7728);67.0282;356.3767;[no object in focus];29.9367;;
357.4244;(-605.7418, 101.2524, -415.7728);67.0282;356.3767;[no object in focus];29.9278;;
357.4897;(-605.7418, 101.2524, -415.7728);67.0282;356.3767;[no object in focus];29.9295;;
357.5243;(-605.7418, 101.2524, -415.7728);67.0348;356.3767;[no object in focus];29.9381;;
357.5915;(-605.7418, 101.2524, -415.7728);67.0372;356.3767;[no object in focus];29.9398;;
357.6239;(-605.7418, 101.2524, -415.7728);67.0386;356.3767;[no object in focus];30.0017;;
357.6903;(-605.7418, 101.2524, -415.7728);67.0388;356.3767;[no object in focus];29.8490;;
357.7245;(-605.7418, 101.2524, -415.7728);67.0389;356.3767;[no object in focus];29.9683;;
357.7921;(-605.7418, 101.2524, -415.7728);67.0453;356.3767;[no object in focus];29.9561;;
357.8254;(-605.7418, 101.2524, -415.7728);67.0489;356.3767;[no object in focus];29.9110;;
357.9073;(-605.7418, 101.2524, -415.7728);67.0558;356.3767;[no object in focus];29.8543;;
357.9406;(-605.7418, 101.2524, -415.7728);67.0596;356.3767;[no object in focus];28.5565;;
357.9747;(-605.7418, 101.2524, -415.7728);67.0691;356.3767;[no object in focus];28.8100;;
358.0411;(-605.7418, 101.2524, -415.7728);67.0701;356.3767;[no object in focus];28.9672;;
358.0749;(-605.7418, 101.2524, -415.7728);67.0707;356.3767;[no object in focus];29.0916;;
358.1411;(-605.7418, 101.2524, -415.7728);67.0708;356.3767;[no object in focus];29.1726;;
358.1752;(-605.7418, 101.2524, -415.7728);67.0708;356.3767;[no object in focus];29.3098;;
358.2408;(-605.7418, 101.2524, -415.7728);67.0708;356.3767;[no object in focus];29.4414;;
358.2744;(-605.7418, 101.2524, -415.7728);67.0708;356.3767;[no object in focus];29.5591;;
358.3410;(-605.7418, 101.2524, -415.7728);67.0708;356.3767;[no object in focus];29.5949;;
358.3748;(-605.7418, 101.2524, -415.7728);67.0708;356.3767;[no object in focus];29.6367;;
358.4413;(-605.7418, 101.2524, -415.7728);67.0708;356.3767;[no object in focus];29.6460;;
358.5225;(-605.7418, 101.2524, -415.7728);67.0708;356.3767;[no object in focus];29.7002;;
358.5241;(-605.7418, 101.2524, -415.7728);67.0708;356.3767;[no object in focus];26.0271;;
358.5923;(-605.7418, 101.2524, -415.7728);67.0708;356.3767;[no object in focus];26.2091;;
358.6256;(-605.7418, 101.2524, -415.7728);67.0708;356.3767;[no object in focus];26.4698;ChooseDirection;
358.6264;(-605.7418, 101.2524, -415.7728);67.0708;356.3767;[no object in focus];26.8413;;
361.2454;(-605.7418, 101.2524, -415.7728);67.0708;356.3767;[no object in focus];72546.2600;;
361.2466;(-605.7418, 101.2524, -415.7728);67.0708;356.3767;[no object in focus];72546.2600;;
361.2802;(-605.7418, 101.2524, -415.7728);67.0708;356.3767;[no object in focus];71.4550;;
361.3457;(-605.7418, 101.2524, -415.7728);67.0708;356.3767;[no object in focus];63.1193;;
361.3791;(-605.7418, 101.2524, -415.7728);67.0708;356.3767;[no object in focus];52.2203;;
361.4461;(-605.7418, 101.2524, -415.7728);67.0708;356.3767;[no object in focus];48.6469;;
361.4795;(-605.7418, 101.2524, -415.7728);67.0708;356.3767;[no object in focus];43.4446;;
361.5461;(-605.7418, 101.2524, -415.7728);67.0708;356.3767;[no object in focus];41.5324;;
361.5799;(-605.7418, 101.2524, -415.7728);67.0708;356.3767;[no object in focus];38.6918;;
361.6462;(-605.7418, 101.2524, -415.7728);67.0708;356.3767;[no object in focus];37.3987;;
361.6797;(-605.7418, 101.2524, -415.7728);67.0708;356.3767;[no object in focus];35.8973;;
361.7465;(-605.7418, 101.2524, -415.7728);67.0708;356.3767;[no object in focus];35.0927;;
361.7801;(-605.7418, 101.2524, -415.7728);67.0708;356.3767;[no object in focus];34.0566;;
361.8466;(-605.7418, 101.2524, -415.7728);67.0708;356.3767;[no object in focus];33.6161;;
361.8799;(-605.7418, 101.2524, -415.7728);67.0708;356.3767;[no object in focus];32.8769;;
361.9471;(-605.7418, 101.2524, -415.7728);67.0708;356.3767;[no object in focus];32.4858;;
361.9810;(-605.7418, 101.2524, -415.7728);67.0708;356.3767;[no object in focus];31.9495;;
362.0473;(-605.7418, 101.2524, -415.7728);67.0708;356.3767;[no object in focus];31.7921;;
362.0811;(-605.7418, 101.2524, -415.7728);67.0708;356.3767;[no object in focus];31.3797;;
362.1470;(-605.7418, 101.2524, -415.7728);67.0708;356.3767;[no object in focus];31.1974;;
362.1864;(326.1000, 103.0037, -397.6000);67.0708;356.3767;[no object in focus];31.1527;;
362.2379;(326.1000, 102.9820, -397.6000);67.0708;356.3767;[no object in focus];34.9129;;
362.2827;(326.1000, 102.9325, -397.6000);67.0708;356.3767;[no object in focus];34.8688;;
362.3501;(326.1000, 102.8678, -397.6000);67.0708;356.3767;[no object in focus];38.8475;;
362.3833;(326.1000, 102.8182, -397.6000);67.0708;356.3767;[no object in focus];39.6568;;
362.4353;(326.1000, 102.7646, -397.6000);67.0708;356.3767;[no object in focus];40.4751;;
362.4888;(326.1000, 102.6784, -397.6000);67.0708;356.3767;[no object in focus];43.3190;;
362.5339;(326.1000, 102.6178, -397.6000);67.0708;356.3767;[no object in focus];43.9634;;
362.5737;(326.1000, 102.5554, -397.6000);67.0708;356.3767;[no object in focus];44.9751;;
362.6337;(326.1000, 102.4588, -397.6000);67.0708;356.3767;[no object in focus];46.4625;;
