*****
Patient: *id_1*
Time: *12-36-35-15-01-2016*
-----
Time;Position;Rotation.X;Rotation.Y;Focus;FPS;Input;
55.8994;(-474.6000, 101.7761, -181.3600);6.1181;0.0000;[no object in focus];Infinity;;
56.2884;(-474.6000, 101.7565, -181.3600);6.1181;0.0000;[no object in focus];212.3009;;
56.3531;(-474.6000, 101.6976, -181.3600);6.1181;0.0000;[no object in focus];103.1378;;
56.3546;(-474.6000, 101.6701, -181.3600);6.1181;0.0000;[no object in focus];66.0757;;
56.4338;(-474.6000, 101.5210, -181.3600);6.1181;0.0000;[no object in focus];66.0757;;
56.4578;(-474.6000, 101.4229, -181.3600);6.1181;0.0000;[no object in focus];46.4322;;
56.5237;(-474.6000, 101.2463, -181.3600);6.1181;0.0000;[no object in focus];43.2221;;
56.5561;(-474.6000, 101.2521, -181.3600);6.1181;0.0000;[no object in focus];41.6896;;
56.6070;(-474.6000, 101.2524, -181.3600);6.1181;0.0000;[no object in focus];40.0327;;
56.6562;(-474.6000, 101.2524, -181.3600);6.1181;0.0000;[no object in focus];41.2852;;
56.7079;(-474.6000, 101.2524, -181.3600);6.1181;0.0000;[no object in focus];39.7205;;
56.7575;(-474.6000, 101.2524, -181.3600);6.1181;0.0000;[no object in focus];40.9317;;
56.8240;(-474.6000, 101.2524, -181.3600);6.1181;0.0000;[no object in focus];38.3797;;
56.8739;(-474.6000, 101.2524, -181.3600);6.1181;0.0000;[no object in focus];38.6110;;
56.9087;(-474.6000, 101.2524, -181.3600);6.1181;0.0000;[no object in focus];36.7476;;
56.9575;(-474.6000, 101.2524, -181.3600);6.1181;0.0000;[no object in focus];36.0038;;
57.0077;(-474.6000, 101.2524, -181.3600);6.1181;0.0000;[no object in focus];38.0225;;
57.0732;(-474.6000, 101.2524, -181.3600);6.1181;0.0000;[no object in focus];37.0291;;
57.1254;(-474.6000, 101.2524, -181.3600);6.1181;0.0000;[no object in focus];37.6478;;
57.1589;(-474.6000, 101.2524, -181.3600);6.1181;0.0000;[no object in focus];36.6640;;
57.2215;(-104.1799, 103.0139, 113.6899);6.1181;0.0000;[no object in focus];36.5608;;
57.3416;(-104.1799, 102.9904, 113.6899);6.1181;0.0000;[no object in focus];36.5608;;
57.3530;(-104.1799, 102.9315, 113.6899);6.1181;0.0000;[no object in focus];32.7376;;
57.3549;(-104.1799, 102.9040, 113.6899);6.1181;0.0000;[no object in focus];27.7535;;
57.3990;(-104.1799, 102.7981, 113.6899);6.1181;0.0000;[no object in focus];32.7366;;
57.4498;(-104.1799, 102.7078, 113.6899);6.1181;0.0000;[no object in focus];37.2267;;
57.4991;(-104.1799, 102.5430, 113.6899);6.1181;0.0000;[no object in focus];41.5784;;
57.5486;(-104.1799, 102.4135, 113.6899);6.1181;0.0000;[no object in focus];45.4682;;
57.5994;(-104.1799, 102.1899, 113.6899);6.1181;0.0000;[no object in focus];48.4936;;
57.6489;(-104.1799, 102.0211, 113.6899);6.1181;0.0000;[no object in focus];51.3124;;
57.6997;(-104.1799, 101.7386, 113.6899);6.1181;0.0000;[no object in focus];53.2250;;
57.7488;(-104.1799, 101.5306, 113.6899);6.1181;0.0000;[no object in focus];55.1612;;
57.7992;(-104.1799, 101.1892, 113.6899);6.1181;0.0000;[no object in focus];56.3130;;
57.8497;(-104.1799, 101.2498, 113.6899);6.1181;0.0000;[no object in focus];57.0745;;
57.8996;(-104.1799, 101.2523, 113.6899);6.1181;0.0000;[no object in focus];57.8097;;
57.9487;(-104.1799, 101.2524, 113.6899);6.1181;0.0000;[no object in focus];58.6517;;
57.9990;(-104.1799, 101.2524, 113.6899);6.1181;0.0000;[no object in focus];58.9514;;
58.0495;(-104.1799, 101.2524, 113.6899);6.1181;0.0000;[no object in focus];59.0464;;
58.0990;(-104.1799, 101.2524, 113.6899);6.1181;0.0000;[no object in focus];59.4911;;
58.1490;(-104.1799, 101.2524, 113.6899);6.1181;0.0000;[no object in focus];59.6463;;
58.1998;(-104.1799, 101.2524, 113.6899);6.1181;0.0000;[no object in focus];59.4940;;
58.2491;(-104.1799, 101.2524, 113.6899);6.1181;0.0000;[no object in focus];59.8132;;
58.3869;(-104.1799, 101.2524, 113.6899);6.1181;0.0000;[no object in focus];56.7219;;
58.3952;(-104.1799, 101.2524, 113.6899);6.1181;0.0000;[no object in focus];56.7219;;
58.3970;(-104.1799, 101.2524, 113.6899);6.1181;0.0000;[no object in focus];40.8256;;
58.4498;(-104.1799, 101.2524, 113.6899);6.1181;0.0000;[no object in focus];43.8815;;
58.4997;(-104.1799, 101.2524, 113.6899);6.1181;0.0000;[no object in focus];47.3457;;
58.5500;(-104.1799, 101.2524, 113.6899);6.1181;0.0000;[no object in focus];50.1559;;
58.5997;(-104.1799, 101.2524, 113.6899);6.1181;0.0000;[no object in focus];52.5362;;
58.6507;(-104.1799, 101.2524, 113.6899);6.1181;0.0000;[no object in focus];54.0858;;
58.7005;(-104.1799, 101.2524, 113.6899);6.1181;0.0000;[no object in focus];55.6434;;
58.7502;(-104.1799, 101.2524, 113.6899);6.1181;0.0000;[no object in focus];56.8280;;
58.8006;(-104.1799, 101.2524, 113.6899);8.1746;0.0000;[no object in focus];57.5115;;
58.8512;(-104.1799, 101.2524, 113.6899);16.1272;0.0000;[no object in focus];57.7843;;
58.8979;(-104.1799, 101.2524, 113.6899);25.4927;0.0000;[no object in focus];54.2837;;
58.9512;(-104.1799, 101.2524, 113.6899);35.2930;0.0000;[no object in focus];54.7427;;
59.0020;(-104.1799, 101.2524, 113.6899);46.3566;0.0000;[no object in focus];55.9883;;
59.0515;(-104.1799, 101.2524, 113.6899);57.9974;0.0000;[no object in focus];56.9960;;
59.1045;(-104.1799, 101.2524, 113.6899);70.2672;0.0000;[no object in focus];57.0584;;
59.1620;(-104.1799, 101.2524, 113.6899);78.7352;0.0000;[no object in focus];56.4082;;
59.2056;(-104.1799, 101.2524, 113.6899);85.2275;0.0000;[no object in focus];53.7276;;
59.2545;(-104.1799, 101.2524, 113.6899);86.1874;0.0000;[no object in focus];54.7314;;
59.3067;(-104.1799, 101.2524, 113.6899);86.8828;0.0000;[no object in focus];56.1929;;
59.3550;(-104.1799, 101.2524, 113.6899);86.9913;0.0000;[no object in focus];56.9575;;
59.4059;(-104.1799, 101.2524, 113.6899);87.0715;0.0000;[no object in focus];58.0206;;
59.4550;(-104.1799, 101.2524, 113.6899);87.0845;0.0000;[no object in focus];58.5183;;
59.5059;(-104.1799, 101.2524, 113.6899);87.0941;0.0000;[no object in focus];58.9889;;
59.5554;(-104.1799, 101.2524, 113.6899);87.0956;0.0000;[no object in focus];59.0711;;
59.6067;(-104.1799, 101.2524, 113.6899);81.3444;0.0000;[no object in focus];59.2142;;
59.6549;(-104.1799, 101.2524, 113.6899);75.3760;0.0000;[no object in focus];59.8363;;
59.7030;(-104.1799, 101.2524, 113.6899);62.0764;0.0000;[no object in focus];60.6894;;
59.7514;(-104.1799, 101.2524, 113.6899);57.8350;0.0000;[no object in focus];60.7838;;
59.8017;(-104.1799, 101.2524, 113.6899);56.3410;0.0000;[no object in focus];60.7017;;
59.8521;(-104.1799, 101.2524, 113.6899);55.8148;0.0000;[no object in focus];60.1739;;
59.9021;(-104.1799, 101.2524, 113.6899);55.6430;0.0000;[no object in focus];60.3251;;
59.9516;(-104.1799, 101.2524, 113.6899);55.5827;0.0000;[no object in focus];60.2406;;
60.0018;(-104.1799, 101.2524, 113.6899);55.5620;0.0000;[no object in focus];60.2615;;
60.0517;(-104.1799, 101.2524, 113.6899);55.5549;0.0000;[no object in focus];60.0724;;
60.1025;(-104.1799, 101.2524, 113.6899);55.5524;0.0000;[no object in focus];59.9394;;
60.1517;(-104.1799, 101.2524, 113.6899);55.5516;0.0000;[no object in focus];60.0403;;
60.2025;(-104.1799, 101.2524, 113.6899);55.5513;0.0000;[no object in focus];59.9577;;
60.2520;(-104.1799, 101.2524, 113.6899);55.5512;0.0000;[no object in focus];59.9421;;
60.3026;(-104.1799, 101.2524, 113.6899);55.5512;0.0000;[no object in focus];59.9336;;
60.3521;(-104.1799, 101.2524, 113.6899);55.5512;0.0000;[no object in focus];59.9424;;
60.4026;(-104.1799, 101.2524, 113.6899);55.5512;0.0000;[no object in focus];59.9307;;
60.4522;(-104.1799, 101.2524, 113.6899);55.5512;0.0000;[no object in focus];59.9295;;
60.5028;(-104.1799, 101.2524, 113.6899);55.5512;0.0000;[no object in focus];59.8983;;
60.5524;(-104.1799, 101.2524, 113.6899);55.5512;0.0000;[no object in focus];59.8945;;
60.6028;(-104.1799, 101.2524, 113.6899);55.5512;0.0000;[no object in focus];59.9687;;
60.6525;(-104.1799, 101.2524, 113.6899);55.5512;0.0000;[no object in focus];59.9050;;
60.7031;(-104.1799, 101.2524, 113.6899);55.5512;0.0000;[no object in focus];59.9324;;
60.7530;(-104.1799, 101.2524, 113.6899);55.5512;0.0000;[no object in focus];59.8221;;
60.8033;(-104.1799, 101.2524, 113.6899);55.5512;0.0000;[no object in focus];59.9175;;
60.8527;(-104.1799, 101.2524, 113.6899);55.5512;0.0000;[no object in focus];59.9608;;
60.9036;(-104.1799, 101.2524, 113.6899);55.5512;0.0000;[no object in focus];59.8833;;
60.9530;(-104.1799, 101.2524, 113.6899);55.5512;0.0000;[no object in focus];59.9114;;
61.0037;(-104.1799, 101.2524, 113.6899);59.9534;0.0000;[no object in focus];59.9058;;
61.0550;(-104.1799, 101.2524, 113.6899);66.1018;0.0000;[no object in focus];59.5993;;
61.1070;(-104.1799, 101.2524, 113.6899);80.7581;1.8202;[no object in focus];59.0796;;
61.1582;(-104.1799, 101.2524, 113.6899);87.3853;2.6794;[no object in focus];58.8555;;
61.2091;(-104.1799, 101.2524, 113.6899);92.2115;3.3045;[no object in focus];54.1575;;
61.2587;(-104.1799, 101.2524, 113.6899);92.8009;3.3808;[no object in focus];54.9279;;
61.3091;(-104.1799, 101.2524, 113.6899);93.2109;3.4338;[no object in focus];56.7166;;
61.3578;(-104.1799, 101.2524, 113.6899);93.2784;3.4426;[no object in focus];57.3323;;
61.4093;(-104.1799, 101.2524, 113.6899);93.3280;3.4490;[no object in focus];58.0632;;
61.4584;(-104.1799, 101.2524, 113.6899);92.1240;3.4500;[no object in focus];58.5644;;
61.5087;(-104.1799, 101.2524, 113.6899);81.2165;3.4507;[no object in focus];59.1893;;
61.5574;(-104.1799, 101.2524, 113.6899);74.1901;3.4509;[no object in focus];59.6667;;
61.6054;(-104.1799, 101.2524, 113.6899);59.0429;3.4510;[no object in focus];60.6329;;
61.6540;(-104.1799, 101.2524, 113.6899);50.8476;3.4510;[no object in focus];60.4548;;
61.7048;(-104.1799, 101.2524, 113.6899);34.7613;3.4510;[no object in focus];60.4243;;
61.7546;(-104.1799, 101.2524, 113.6899);26.8067;3.4510;[no object in focus];60.4687;;
61.8053;(-104.1799, 101.2524, 113.6899);10.5933;3.4510;[no object in focus];60.0856;;
61.8556;(-104.1799, 101.2524, 113.6899);2.5956;3.4510;[no object in focus];60.0552;;
61.9066;(-104.1799, 101.2524, 113.6899);346.4618;3.4510;[no object in focus];59.6251;;
61.9570;(-104.1799, 101.2524, 113.6899);338.3507;3.4510;[no object in focus];59.3640;;
62.0092;(-104.1799, 101.2524, 113.6899);325.6452;3.4510;[no object in focus];59.0648;;
62.0591;(-104.1799, 101.2524, 113.6899);323.3899;3.4510;[no object in focus];58.8538;;
62.1102;(-104.1799, 101.2524, 113.6899);327.7280;3.4510;[no object in focus];59.2724;;
62.1578;(-104.1799, 101.2524, 113.6899);333.6922;3.4510;[no object in focus];59.7013;;
62.2075;(-104.1799, 101.2524, 113.6899);348.1861;3.4510;[no object in focus];60.3755;;
62.2553;(-104.1799, 101.2524, 113.6899);356.2089;3.4510;[no object in focus];60.1334;;
62.3054;(-104.1799, 101.2524, 113.6899);11.7829;3.4510;[no object in focus];60.7684;;
62.3551;(-104.1799, 101.2524, 113.6899);19.9067;3.4510;[no object in focus];60.5713;;
62.4059;(-104.1799, 101.2524, 113.6899);29.3437;3.4510;[no object in focus];60.2783;;
62.4548;(-104.1799, 101.2524, 113.6899);30.8579;3.4510;[no object in focus];60.1392;;
62.5061;(-104.1799, 101.2524, 113.6899);31.9523;3.4510;[no object in focus];60.0496;;
62.5548;(-104.1799, 101.2524, 113.6899);32.6938;3.4510;[no object in focus];60.0229;;
62.6065;(-104.1799, 101.2524, 113.6899);42.7458;3.4510;[no object in focus];59.9135;;
62.6552;(-104.1799, 101.2524, 113.6899);49.7104;3.4510;[no object in focus];60.0151;;
62.7063;(-104.1799, 101.2524, 113.6899);59.1604;3.4510;[no object in focus];59.9762;;
62.7562;(-104.1799, 101.2524, 113.6899);60.6971;3.4510;[no object in focus];59.7651;;
62.8081;(-104.1799, 101.2524, 113.6899);69.2932;3.4510;[no object in focus];59.4358;;
62.8585;(-104.1799, 101.2524, 113.6899);73.7925;3.4510;[no object in focus];59.0127;;
62.9099;(-104.1799, 101.2524, 113.6899);76.8303;3.4510;[no object in focus];59.3363;;
62.9592;(-104.1799, 101.2524, 113.6899);77.3244;3.4510;[no object in focus];59.3357;;
63.0101;(-104.1799, 101.2524, 113.6899);77.6789;3.4510;[no object in focus];59.5474;;
63.0598;(-104.1799, 101.2524, 113.6899);77.7363;3.4510;[no object in focus];59.5746;;
63.0944;(-104.1799, 101.2524, 113.6899);81.0761;3.4510;[no object in focus];59.5031;;
63.1449;(-104.1799, 101.2524, 113.6899);90.1675;3.4510;[no object in focus];59.4224;;
63.2014;(-104.1799, 101.2524, 113.6899);102.3394;3.4510;[no object in focus];57.3956;;
63.2495;(-104.1799, 101.2524, 113.6899);111.5623;3.4510;[no object in focus];53.6814;;
63.3222;(-104.1799, 101.2524, 113.6899);117.6290;3.4510;[no object in focus];49.8496;;
63.3531;(-104.1799, 101.2524, 113.6899);126.9682;3.4510;[no object in focus];43.6499;;
63.4223;(-104.1799, 101.2524, 113.6899);131.0442;3.4510;[no object in focus];41.7754;;
63.4567;(-104.1799, 101.2524, 113.6899);135.3596;3.4510;[no object in focus];39.8453;;
63.5262;(-104.1799, 101.2524, 113.6899);143.3904;3.4510;[no object in focus];37.0923;;
63.5599;(-104.1799, 101.2524, 113.6899);147.3914;3.4510;[no object in focus];36.0535;;
63.5958;(-104.1799, 101.2524, 113.6899);155.2663;3.4510;[no object in focus];34.5864;;
63.6598;(-104.1799, 101.2524, 113.6899);159.1224;3.4510;[no object in focus];34.1238;;
63.7263;(-104.1858, 101.2524, 113.7154);166.9571;3.4510;[no object in focus];33.4395;;
63.7607;(-104.1945, 101.2524, 113.7700);170.9374;3.4510;[no object in focus];33.1675;;
63.8241;(-104.2095, 101.2524, 113.8951);173.3535;3.4510;[no object in focus];32.4903;;
63.8578;(-104.2213, 101.2524, 114.0008);173.6099;3.4510;[no object in focus];32.3015;;
63.9241;(-104.2414, 101.2524, 114.1847);173.7619;3.4510;[no object in focus];31.8410;;
63.9574;(-104.2562, 101.2524, 114.3204);173.7793;3.4510;[no object in focus];31.6450;;
64.0234;(-104.2800, 101.2524, 114.5389);173.7889;3.4510;[no object in focus];31.3865;;
64.0590;(-104.2902, 101.2524, 114.6929);176.2016;3.4510;[no object in focus];31.2265;;
64.1282;(-104.2810, 101.2524, 114.9330);183.3915;3.4510;[no object in focus];30.7906;;
64.1614;(-104.2595, 101.2524, 115.0964);187.5004;3.4510;[no object in focus];30.4909;;
64.2106;(-104.2267, 101.2524, 115.2609);196.5640;3.4510;[no object in focus];29.3476;;
64.2852;(-104.1538, 101.2524, 115.5061);196.5640;3.4510;[no object in focus];29.3476;;
64.3293;(-104.0648, 101.2524, 115.7498);201.7908;3.4510;[no object in focus];25.9800;;
64.3762;(-103.9881, 101.2524, 115.9065);204.9887;3.4510;[no object in focus];25.5863;;
64.4293;(-103.8511, 101.2524, 116.1298);208.9821;3.4510;[no object in focus];25.1289;;
64.4602;(-103.7334, 101.2524, 116.2574);213.6524;3.4510;[no object in focus];24.2654;;
64.5246;(-103.5345, 101.2524, 116.4240);216.4106;3.4510;[no object in focus];25.4873;;
64.5572;(-103.3928, 101.2524, 116.5234);216.8232;3.4510;[no object in focus];25.8613;;
64.6257;(-103.1832, 101.2524, 116.6788);211.2628;3.4510;[no object in focus];26.5696;;
64.6613;(-103.0702, 101.2524, 116.7761);207.4047;3.4510;[no object in focus];26.7756;;
64.7263;(-102.9528, 101.2524, 116.9021);199.7752;3.4510;[no object in focus];27.3066;;
64.7606;(-102.8990, 101.2524, 116.9719);195.7639;3.4510;[no object in focus];27.5525;;
64.8255;(-102.8465, 101.2524, 117.0590);187.7780;3.4510;[no object in focus];27.9685;;
64.8602;(-102.8239, 101.2524, 117.1058);183.9019;3.4510;[no object in focus];28.2482;;
64.9261;(-102.7949, 101.2524, 117.0115);175.7240;3.4510;[no object in focus];28.4700;;
64.9590;(-102.7588, 101.2524, 116.8399);171.8563;3.4510;[no object in focus];28.6921;;
65.0263;(-102.6455, 101.2524, 116.4685);163.7830;3.4510;[no object in focus];28.9574;;
65.0615;(-102.5266, 101.2524, 116.1666);159.6989;3.4510;[no object in focus];29.0092;;
65.0985;(-102.3703, 101.2524, 115.8363);151.4421;3.4510;[no object in focus];28.8955;;
65.1628;(-102.0511, 101.2524, 115.3187);147.7488;3.4510;[no object in focus];29.0879;;
65.1969;(-101.7899, 101.2524, 114.9686);139.8779;3.4510;[no object in focus];29.3238;;
65.2605;(-101.3182, 101.2524, 114.4642);135.9333;3.4510;[no object in focus];29.4796;;
65.3226;(-100.7568, 101.2524, 114.0090);127.9373;3.4510;[no object in focus];29.7224;;
65.3556;(-100.3460, 101.2524, 113.7317);124.1842;3.4510;[no object in focus];30.0059;;
65.4184;(-99.6562, 101.2524, 113.4502);115.6248;3.4510;[no object in focus];29.8698;;
65.4518;(-99.4151, 101.2524, 113.4047);107.9996;3.4510;[no object in focus];30.3484;;
65.5182;(-98.4464, 101.2524, 113.4667);103.8812;3.4510;[no object in focus];30.3319;;
65.5505;(-98.2113, 101.2524, 113.5352);95.9090;3.4510;[no object in focus];30.3643;;
65.5991;(-97.5459, 101.2524, 113.8620);88.3979;3.4510;[no object in focus];35.2284;;
65.6517;(-97.1550, 101.2524, 114.1749);77.1157;3.4510;[no object in focus];39.2606;;
65.6967;(-96.6905, 101.2524, 114.7790);66.6205;3.4510;[no object in focus];44.1121;;
65.7449;(-96.4949, 101.2524, 115.2550);54.7388;3.4510;[no object in focus];47.8520;;
65.8074;(-96.3469, 101.2524, 116.0198);45.8324;3.1152;[no object in focus];50.7581;;
65.8445;(-96.3162, 101.2524, 116.5432);42.6843;2.9967;[no object in focus];53.0596;;
65.8945;(-96.3022, 101.2524, 117.3344);41.6397;2.9574;[no object in focus];54.8109;;
65.9448;(-96.2425, 101.2524, 117.8448);41.2793;2.9438;[no object in focus];56.0415;;
65.9948;(-96.0513, 101.2524, 118.5741);42.1085;2.9392;[no object in focus];57.0585;;
66.0445;(-95.8419, 101.2524, 119.0292);48.8139;2.9376;[no object in focus];57.8939;;
66.0948;(-95.3936, 101.2524, 119.6369);55.8162;2.9371;[no object in focus];58.3943;;
66.1447;(-95.0289, 101.2524, 119.9923);58.1925;2.9369;[no object in focus];58.8848;;
66.1954;(-94.4401, 101.2524, 120.4908);59.0186;2.9369;[no object in focus];58.9975;;
66.2485;(-94.0280, 101.2524, 120.8068);59.3038;2.9368;[no object in focus];58.4155;;
66.2959;(-93.3909, 101.2524, 121.2655);59.3902;2.9368;[no object in focus];59.3631;;
66.3450;(-92.9565, 101.2524, 121.5636);59.4218;2.9368;[no object in focus];59.8052;;
66.3954;(-92.2942, 101.2524, 122.0026);59.4331;2.9368;[no object in focus];59.7636;;
66.4454;(-91.8526, 101.2524, 122.2975);59.4369;2.9368;[no object in focus];59.8220;;
66.4957;(-91.2636, 101.2524, 122.8049);59.4382;2.9368;[no object in focus];59.7872;;
66.5453;(-90.9196, 101.2524, 123.1545);56.5472;2.9368;[no object in focus];59.9732;;
66.5967;(-90.5569, 101.2524, 123.5894);47.7166;2.9368;[no object in focus];59.6325;;
66.6456;(-90.4190, 101.2524, 123.8439);37.0513;2.9368;[no object in focus];59.9540;;
66.6955;(-90.3091, 101.2524, 124.1595);25.4705;2.9368;[no object in focus];60.0084;;
66.7460;(-90.2868, 101.2524, 124.3290);19.3949;2.9368;[no object in focus];59.8537;;
66.7962;(-90.2718, 101.2524, 124.5260);17.3450;2.9368;[no object in focus];59.8567;;
66.8458;(-90.2443, 101.2524, 124.7018);16.6487;2.9368;[no object in focus];60.0173;;
66.8965;(-90.1609, 101.2524, 125.0836);16.4048;2.9368;[no object in focus];59.8151;;
66.9463;(-90.0834, 101.2524, 125.3997);16.3231;2.9368;[no object in focus];59.8730;;
66.9961;(-89.9419, 101.2524, 125.9437);16.2951;2.9368;[no object in focus];59.9670;;
67.0464;(-89.8344, 101.2524, 126.3427);16.2853;2.9368;[no object in focus];59.9205;;
67.0960;(-89.6580, 101.2524, 126.9823);16.2820;2.9368;[no object in focus];60.0179;;
67.1464;(-89.5325, 101.2524, 127.4302);16.2809;2.9368;[no object in focus];59.9256;;
67.1963;(-89.3353, 101.2524, 128.1263);16.2805;2.9368;[no object in focus];59.9710;;
67.2462;(-89.1993, 101.2524, 128.6030);16.2804;2.9368;[no object in focus];59.9606;;
67.2965;(-89.0091, 101.2524, 129.3375);10.3801;2.9368;[no object in focus];59.8678;;
67.3469;(-88.9603, 101.2524, 129.8488);0.5391;2.9368;[no object in focus];59.9231;;
67.3972;(-89.0069, 101.2524, 130.6262);349.2165;2.9368;[no object in focus];59.7981;;
67.4485;(-89.1412, 101.2524, 131.1319);337.2500;2.9368;[no object in focus];59.3830;;
67.5001;(-89.4997, 101.2524, 131.8369);325.3299;2.9368;[no object in focus];59.1208;;
67.5523;(-89.8178, 101.2524, 132.2614);313.0532;2.9368;[no object in focus];58.4920;;
67.6034;(-90.4370, 101.2524, 132.7652);301.3282;2.9368;[no object in focus];58.7313;;
67.6539;(-91.1486, 101.2524, 133.1330);293.3187;2.9368;[no object in focus];58.7541;;
67.7064;(-91.6703, 101.2524, 133.2549);277.2034;2.9368;[no object in focus];58.4541;;
67.7812;(-92.4715, 101.2524, 133.3180);269.1615;2.9368;[no object in focus];53.0414;;
67.8129;(-93.0069, 101.2524, 133.2793);261.3146;2.9368;[no object in focus];45.3427;;
67.8758;(-93.8049, 101.2524, 133.1992);260.7621;2.9368;[no object in focus];43.8283;;
67.9110;(-94.3320, 101.2524, 133.1867);260.3517;2.9368;[no object in focus];40.0394;;
67.9769;(-95.0925, 101.2524, 133.2770);260.3102;2.9368;[no object in focus];38.8991;;
68.0105;(-95.5841, 101.2524, 133.3958);260.2850;2.9368;[no object in focus];36.7569;;
68.0771;(-96.3039, 101.2524, 133.6405);260.2822;2.9368;[no object in focus];36.0472;;
68.1100;(-96.7746, 101.2524, 133.8384);260.2806;2.9368;[no object in focus];34.7020;;
68.1444;(-97.2396, 101.2524, 134.0580);260.2804;2.9368;[no object in focus];34.0852;;
68.2123;(-97.9297, 101.2524, 134.4174);257.3075;2.9368;[no object in focus];33.2553;;
68.2763;(-98.6309, 101.2524, 134.7678);254.0015;2.9368;[no object in focus];32.9439;;
68.3124;(-99.1046, 101.2524, 134.9924);246.0779;2.9368;[no object in focus];32.1021;;
68.3447;(-99.5950, 101.2524, 135.1831);242.4215;2.9368;[no object in focus];32.0163;;
68.4108;(-100.3444, 101.2524, 135.4371);234.4300;2.9368;[no object in focus];31.6332;;
68.4447;(-100.8573, 101.2524, 135.5677);230.4038;2.9368;[no object in focus];31.4583;;
68.5107;(-101.6373, 101.2524, 135.7234);222.2815;2.9368;[no object in focus];31.1690;;
68.5452;(-102.1616, 101.2524, 135.7952);218.2404;2.9368;[no object in focus];30.9597;;
68.6145;(-102.9788, 101.2524, 135.8337);214.1846;2.9368;[no object in focus];30.7413;;
68.6512;(-103.1347, 101.2524, 135.8238);206.0612;2.9368;[no object in focus];30.2671;;
68.7159;(-103.6112, 101.2524, 135.7445);202.0735;2.9368;[no object in focus];30.0907;;
68.7515;(-103.7002, 101.2524, 135.7203);196.7994;2.9368;[no object in focus];30.1738;;
68.8182;(-104.0119, 101.2524, 135.7073);196.1660;2.9368;[no object in focus];30.2028;;
68.8515;(-104.0817, 101.2524, 135.7228);195.7952;2.9368;[no object in focus];30.1275;;
68.9178;(-104.3377, 101.2524, 135.8414);195.7555;2.9368;[no object in focus];30.1858;;
68.9521;(-104.3969, 101.2524, 135.8826);195.7316;2.9368;[no object in focus];30.0420;;
69.0183;(-104.6203, 101.2524, 136.0810);195.7291;2.9368;[no object in focus];30.0142;;
69.0527;(-104.6733, 101.2524, 136.1375);195.7277;2.9368;[no object in focus];30.0043;;
69.1166;(-104.8803, 101.2524, 136.3473);195.7275;2.9368;[no object in focus];30.0067;;
69.1508;(-104.9212, 101.2524, 136.3886);194.4547;2.9368;[no object in focus];30.1305;;
69.2160;(-105.0537, 101.2524, 136.5102);191.3854;2.9368;[no object in focus];29.9394;;
69.2506;(-105.0809, 101.2524, 136.5311);184.2475;2.9368;[no object in focus];30.1396;;
69.3163;(-105.1711, 101.2524, 136.5872);180.1199;2.9368;[no object in focus];30.0088;;
69.3518;(-105.1893, 101.2524, 136.5960);174.3260;2.9368;[no object in focus];30.0044;;
69.4164;(-105.2060, 101.2524, 136.6034);173.5682;2.9368;[no object in focus];29.9816;;
69.4525;(-105.2060, 101.2524, 136.6034);173.1502;2.9368;[no object in focus];29.9450;;
69.5162;(-105.2060, 101.2524, 136.6034);173.1034;2.9368;[no object in focus];29.9466;;
69.5508;(-105.2060, 101.2524, 136.6034);173.0777;2.9368;[no object in focus];30.0844;;
69.6189;(-105.2060, 101.2524, 136.6034);173.0743;2.9368;[no object in focus];29.8673;;
69.6517;(-105.2060, 101.2524, 136.6034);176.3886;2.9368;[no object in focus];30.0382;;
69.7184;(-105.2060, 101.2524, 136.6034);180.0645;2.9368;[no object in focus];29.9572;;
69.7520;(-105.2060, 101.2524, 136.6034);187.6385;2.9368;[no object in focus];30.0230;;
69.8174;(-105.2060, 101.2524, 136.6034);191.6125;2.9368;[no object in focus];30.0653;;
69.8547;(-105.2060, 101.2524, 136.6034);199.9977;2.9368;[no object in focus];29.7776;;
69.9184;(-105.2060, 101.2524, 136.6034);203.6835;2.9368;[no object in focus];29.9027;;
69.9536;(-105.2060, 101.2524, 136.6034);211.7327;2.9368;[no object in focus];29.8997;;
70.0157;(-105.2060, 101.2524, 136.6034);215.5943;2.9368;[no object in focus];29.9967;;
70.0479;(-105.2060, 101.2524, 136.6034);223.4014;2.9368;[no object in focus];30.3052;;
70.1132;(-105.2060, 101.2524, 136.6034);231.5102;2.9368;[no object in focus];30.3807;;
70.1461;(-105.2060, 101.2524, 136.6034);235.5423;2.9368;[no object in focus];30.4011;;
70.2135;(-105.2060, 101.2524, 136.6034);243.7623;2.9368;[no object in focus];30.2315;;
70.2475;(-105.2060, 101.2524, 136.6034);247.7712;2.9368;[no object in focus];30.1703;;
70.3134;(-105.2060, 101.2524, 136.6034);255.5960;2.9368;[no object in focus];30.1913;;
70.3477;(-105.2060, 101.2524, 136.6034);259.7269;2.9368;[no object in focus];30.1186;;
70.4130;(-105.2060, 101.2524, 136.6034);267.6104;2.9368;[no object in focus];30.1825;;
70.4467;(-105.2842, 101.2524, 136.6001);271.6394;2.9368;[no object in focus];30.1803;;
70.5120;(-105.5604, 101.2524, 136.6133);275.5033;2.9368;[no object in focus];30.2103;;
70.5443;(-105.8266, 101.2524, 136.6389);275.9439;2.9368;[no object in focus];30.3164;;
70.6106;(-106.3189, 101.2524, 136.6908);276.2177;2.9368;[no object in focus];30.2715;;
70.6617;(-106.8958, 101.2524, 136.7538);276.2353;2.9368;[no object in focus];31.6292;;
